Year,Month,TA,UC,T
1796,7,0.545,2.308,17.705
1796,8,0.730,4.826,17.15
1796,9,-0.160,4.298,11.9
1796,10,-0.566,1.443,6.174
1796,11,-1.788,3.338,-0.218
1796,12,-3.409,5.015,-6.269
1797,1,2.779,6.563,-2.951
1797,2,6.119,4.702,0.839
1797,3,0.576,5.884,-0.804
1797,4,0.414,6.001,5.884
1797,5,1.394,4.470,13.004
1797,6,1.499,3.030,17.349
1797,7,0.930,2.471,18.09
1797,8,0.586,4.965,17.006
1797,9,2.131,3.683,14.191
1797,10,0.702,2.016,7.442
1797,11,-1.159,2.123,0.411
1797,12,1.621,2.744,-1.239
1798,1,1.415,2.773,-4.315
1798,2,2.622,3.760,-2.658
1798,3,1.962,2.649,0.582
1798,4,1.624,1.772,7.094
1798,5,2.294,3.188,13.904
1798,6,0.386,2.197,16.236
1798,7,1.627,1.804,18.787
1798,8,1.790,5.119,18.21
1798,9,1.101,2.421,13.161
1798,10,-0.646,1.993,6.094
1798,11,-1.844,4.746,-0.274
1798,12,-5.202,3.862,-8.062
1799,1,-2.572,1.877,-8.302
1799,2,-7.434,1.686,-12.714
1799,3,-3.377,3.719,-4.757
1799,4,-0.959,3.104,4.511
1799,5,-1.416,1.732,10.194
1799,6,-0.830,2.506,15.02
1799,7,-0.318,1.599,16.842
1799,8,-0.525,1.900,15.895
1799,9,-0.689,2.666,11.371
1799,10,-0.635,1.075,6.105
1799,11,1.364,1.661,2.934
1799,12,-5.669,2.853,-8.529
1800,1,-1.902,1.346,-7.632
1800,2,-0.503,2.680,-5.783
1800,3,-4.280,2.616,-5.66
1800,4,2.995,1.251,8.465
1800,5,0.594,1.540,12.204
1800,6,-1.898,1.578,13.952
1800,7,-2.163,2.085,14.997
1800,8,-0.095,2.074,16.325
1800,9,-1.604,1.917,10.456
1800,10,-0.110,2.366,6.63
1800,11,1.495,3.448,3.065
1800,12,1.163,1.463,-1.697
1801,1,1.402,2.591,-4.328
1801,2,-0.032,3.886,-5.312
1801,3,3.268,1.794,1.888
1801,4,0.489,1.496,5.959
1801,5,4.531,2.818,16.141
1801,6,-1.747,3.062,14.103
1801,7,1.439,2.819,18.599
1801,8,-1.821,1.938,14.599
1801,9,0.456,1.640,12.516
1801,10,0.038,5.031,6.778
1801,11,1.449,1.536,3.019
1801,12,0.681,3.656,-2.179
1802,1,-0.446,4.624,-6.176
1802,2,2.332,4.924,-2.948
1802,3,3.943,3.210,2.563
1802,4,1.303,2.648,6.773
1802,5,-1.164,3.733,10.446
1802,6,-1.441,3.211,14.409
1802,7,0.433,2.245,17.593
1802,8,1.552,2.740,17.972
1802,9,-1.230,1.790,10.83
1802,10,1.610,3.164,8.35
1802,11,-1.998,2.914,-0.428
1802,12,0.457,1.621,-2.403
1803,1,-5.449,3.303,-11.179
1803,2,-3.353,3.504,-8.633
1803,3,0.202,3.859,-1.178
1803,4,2.685,1.768,8.155
1803,5,1.937,1.437,13.547
1803,6,-1.254,1.131,14.596
1803,7,1.016,2.492,18.176
1803,8,1.538,3.185,17.958
1803,9,-1.414,1.840,10.646
1803,10,-1.410,4.267,5.33
1803,11,-1.444,2.031,0.126
1803,12,-4.192,2.275,-7.052
1804,1,2.599,6.194,-3.131
1804,2,-1.344,2.097,-6.624
1804,3,-3.201,3.240,-4.581
1804,4,0.503,1.241,5.973
1804,5,0.659,2.413,12.269
1804,6,-0.981,1.977,14.869
1804,7,1.274,1.630,18.434
1804,8,-0.060,2.204,16.36
1804,9,0.986,3.889,13.046
1804,10,-0.183,1.382,6.557
1804,11,-3.742,4.640,-2.172
