Year,Month,TA,UC,T
1781,5,-1.414,3.448,8.546
1781,6,-0.083,2.804,14.947
1781,7,0.065,2.338,16.835
1781,8,2.907,1.978,18.757
1781,9,2.763,4.652,13.963
1781,10,-0.991,1.365,4.809
1781,11,2.058,3.830,2.678
1781,12,-4.008,6.375,-7.628
1782,1,1.783,3.249,-4.787
1782,2,-3.006,6.481,-9.796
1782,3,-1.761,6.982,-4.831
1782,4,-1.138,2.063,2.312
1782,5,-1.128,2.035,8.832
1782,6,-0.848,1.489,14.182
1782,7,-0.840,3.198,15.93
1782,8,0.029,2.935,15.879
1782,9,0.296,2.492,11.496
1782,10,-1.026,5.955,4.774
1782,11,-2.051,4.169,-1.431
1782,12,-2.350,4.260,-5.97
1783,1,-3.709,1.530,-10.279
1783,2,2.614,2.910,-4.176
1783,3,-0.836,2.084,-3.906
1783,4,1.070,2.354,4.52
1783,5,1.680,4.420,11.64
1783,6,1.619,5.613,16.649
1783,7,1.123,3.266,17.893
1783,8,1.284,2.317,17.134
1783,9,0.927,4.528,12.127
1783,10,0.631,5.414,6.431
1783,11,-3.096,4.068,-2.476
1783,12,-2.088,1.831,-5.708
1784,1,-2.085,8.797,-8.655
1784,2,-0.620,8.028,-7.41
1784,3,-4.258,4.220,-7.328
1784,4,0.352,4.388,3.802
1784,5,-1.879,2.016,8.081
1784,6,-1.394,2.220,13.636
1784,7,0.117,2.460,16.887
1784,8,0.776,2.392,16.626
1784,9,-1.350,4.692,9.85
1784,10,-1.813,1.419,3.987
1784,11,0.748,5.240,1.368
1784,12,-1.376,3.315,-4.996
1785,1,-0.316,2.550,-6.886
1785,2,-1.697,5.151,-8.487
1785,3,-5.085,4.987,-8.155
1785,4,-2.190,4.938,1.26
1785,5,-2.746,1.772,7.214
1785,6,-1.332,5.540,13.698
1785,7,-0.290,3.046,16.48
1785,8,-0.087,1.882,15.763
1785,9,-1.600,1.408,9.6
1785,10,-2.008,6.070,3.792
1785,11,0.223,1.101,0.843
1785,12,-3.248,2.691,-6.868
1786,1,-1.379,3.207,-7.949
1786,2,-0.824,3.597,-7.614
1786,3,-2.792,4.129,-5.862
1786,4,0.896,2.122,4.346
1786,5,-1.543,2.298,8.417
1786,6,-0.551,3.864,14.479
1786,7,0.164,2.287,16.934
1786,8,0.974,1.820,16.824
1786,9,0.079,1.362,11.279
1786,10,-2.229,4.345,3.571
1786,11,-5.850,3.478,-5.23
1786,12,-2.135,2.030,-5.755
1787,1,1.006,7.325,-5.564
1787,2,1.512,4.443,-5.278
1787,3,1.539,2.751,-1.531
1787,4,-0.618,2.452,2.832
1787,5,1.162,1.298,11.122
1787,6,1.097,2.161,16.127
1787,7,-0.528,3.483,16.242
1787,8,-0.991,1.116,14.859
1787,9,-1.443,2.125,9.757
1787,10,1.156,2.314,6.956
1787,11,-1.887,4.059,-1.267
1787,12,-2.814,2.981,-6.434
1788,1,-0.076,5.263,-6.646
1788,2,-1.606,5.501,-8.396
1788,3,-2.626,3.698,-5.696
1788,4,0.751,4.061,4.201
1788,5,-0.596,2.174,9.364
1788,6,1.085,1.345,16.115
1788,7,2.683,3.966,19.453
1788,8,-0.393,2.463,15.457
1788,9,1.358,2.851,12.558
1788,10,-2.532,3.742,3.268
1788,11,-1.605,3.339,-0.985
1788,12,-10.409,5.422,-14.029
1789,1,-3.642,4.018,-10.212
1789,2,-0.486,1.666,-7.276
1789,3,-5.721,5.075,-8.791
1789,4,-0.915,1.799,2.535
1789,5,1.897,4.844,11.857
1789,6,1.301,1.288,16.331
1789,7,3.366,2.862,20.136
1789,8,2.391,1.059,18.241
1789,9,1.731,1.427,12.931
1789,10,1.952,2.392,7.752
1789,11,1.229,4.265,1.849
1789,12,3.851,3.391,0.231
1790,1,2.655,2.458,-3.915
1790,2,3.517,2.927,-3.273
1790,3,2.719,2.563,-0.351
1790,4,-3.415,1.103,0.035
1790,5,0.149,4.461,10.109
1790,6,-0.838,1.780,14.192
1790,7,-1.977,1.710,14.793
1790,8,-1.637,1.272,14.213
1790,9,-1.205,1.378,9.995
1790,10,-1.768,1.786,4.032
1790,11,-1.424,1.687,-0.804
1790,12,2.235,7.397,-1.385
1791,1,6.167,5.386,-0.403
1791,2,4.560,2.341,-2.23
1791,3,2.611,2.755,-0.459
1791,4,1.902,1.682,5.352
1791,5,-1.745,0.796,8.215
1791,6,-0.133,3.543,14.897
1791,7,0.425,1.470,17.195
1791,8,0.255,1.227,16.105
1791,9,-1.198,1.687,10.002
1791,10,-1.536,1.532,4.264
1791,11,-0.590,3.328,0.03
1791,12,1.186,2.330,-2.434
1792,1,-2.691,2.279,-9.261
1792,2,-1.692,5.092,-8.482
1792,3,-1.134,2.635,-4.204
1792,4,0.607,1.396,4.057
1792,5,-0.206,1.555,9.754
1792,6,0.345,1.281,15.375
1792,7,2.444,3.713,19.214
1792,8,-0.659,3.021,15.191
1792,9,1.514,2.422,12.714
1792,10,-2.356,1.897,3.444
1792,11,-0.381,1.736,0.239
1792,12,1.213,2.342,-2.407
1793,1,-0.627,2.354,-7.197
1793,2,4.115,1.549,-2.675
1793,3,1.121,1.276,-1.949
1793,4,0.374,2.298,3.824
1793,5,0.340,1.323,10.3
1793,6,0.050,3.703,15.08
1793,7,1.559,3.364,18.329
1793,8,0.117,3.657,15.967
1793,9,-1.200,3.285,10
1793,10,0.474,3.058,6.274
1793,11,0.279,5.590,0.899
1793,12,-2.776,3.456,-6.396
1794,1,3.994,2.592,-2.576
1794,2,2.787,5.269,-4.003
1794,3,4.089,2.205,1.019
1794,4,2.444,3.245,5.894
1794,5,2.231,2.819,12.191
1794,6,0.932,3.652,15.962
1794,7,0.790,5.437,17.56
1794,8,-0.535,2.234,15.315
1794,9,-1.018,1.399,10.182
1794,10,1.172,1.284,6.972
1794,11,0.315,2.692,0.935
1794,12,-0.929,4.012,-4.549
1795,1,-2.853,2.342,-9.423
1795,2,-0.856,4.054,-7.646
1795,3,-1.601,1.459,-4.671
1795,4,1.981,3.684,5.431
1795,5,-1.017,3.499,8.943
1795,6,0.034,3.356,15.064
1795,7,-0.033,1.887,16.737
1795,8,-0.769,2.872,15.081
1795,9,0.287,2.393,11.487
1795,10,-0.471,3.817,5.329
1795,11,-0.293,3.035,0.327
1795,12,-1.279,4.413,-4.899
1796,1,4.548,3.499,-2.022
1796,2,1.731,3.452,-5.059
1796,3,-1.770,3.188,-4.84
1796,4,-0.221,2.296,3.229
1796,5,-0.057,1.030,9.903
1796,6,1.084,3.673,16.114
1796,7,0.884,1.731,17.654
1796,8,0.876,4.665,16.726
1796,9,-0.781,4.383,10.419
1796,10,-0.102,1.572,5.698
1796,11,-1.323,3.335,-0.703
1796,12,-3.864,4.901,-7.484
1797,1,2.479,6.441,-4.091
1797,2,7.297,4.553,0.507
1797,3,1.513,5.390,-1.557
1797,4,-0.374,6.403,3.076
1797,5,-0.060,4.656,9.9
1797,6,1.066,2.543,16.096
1797,7,0.443,2.510,17.213
1797,8,0.080,5.137,15.93
1797,9,2.389,3.469,13.589
1797,10,0.434,1.843,6.234
1797,11,-1.367,2.117,-0.747
1797,12,1.732,1.635,-1.888
1798,1,1.238,2.718,-5.332
1798,2,2.162,3.693,-4.628
1798,3,1.310,2.709,-1.76
1798,4,1.183,1.770,4.633
1798,5,2.701,3.232,12.661
1798,6,0.471,1.939,15.501
1798,7,1.986,1.860,18.756
1798,8,2.077,4.957,17.927
1798,9,0.131,2.402,11.331
1798,10,-0.092,1.986,5.708
1798,11,-0.956,4.763,-0.336
1798,12,-3.819,4.086,-7.439
1799,1,-0.391,1.747,-6.961
1799,2,-8.124,2.342,-14.914
1799,3,-2.715,3.255,-5.785
1799,4,-0.448,3.171,3.002
1799,5,-1.763,1.552,8.197
1799,6,0.030,2.467,15.06
1799,7,0.361,1.609,17.131
1799,8,-0.555,1.588,15.295
1799,9,-0.572,2.507,10.628
1799,10,-0.396,1.337,5.404
1799,11,2.398,1.624,3.018
1799,12,-4.323,2.852,-7.943
1800,1,-2.095,1.325,-8.665
1800,2,-0.652,2.740,-7.442
1800,3,-4.539,2.726,-7.609
1800,4,1.926,1.166,5.376
1800,5,-0.182,1.532,9.778
1800,6,-1.915,1.649,13.115
1800,7,-1.897,1.753,14.873
1800,8,-0.478,1.913,15.372
1800,9,-1.819,1.901,9.381
1800,10,0.294,2.341,6.094
1800,11,1.477,3.396,2.097
1800,12,2.640,2.332,-0.98
1801,1,1.081,2.495,-5.489
1801,2,-0.339,3.733,-7.129
1801,3,2.495,1.932,-0.575
1801,4,0.944,1.823,4.394
1801,5,3.682,2.700,13.642
1801,6,-1.559,2.933,13.471
1801,7,1.274,2.547,18.044
1801,8,-2.280,2.175,13.57
1801,9,-0.344,1.856,10.856
1801,10,0.016,4.888,5.816
1801,11,0.947,1.768,1.567
1801,12,-0.240,3.629,-3.86
1802,1,-1.334,4.483,-7.904
1802,2,2.540,4.735,-4.25
1802,3,3.669,2.953,0.599
1802,4,1.280,2.607,4.73
1802,5,-1.556,3.678,8.404
1802,6,-1.594,3.182,13.436
1802,7,-0.586,2.469,16.184
1802,8,0.761,2.781,16.611
1802,9,-1.412,2.179,9.788
1802,10,1.292,3.162,7.092
1802,11,-2.200,2.934,-1.58
1802,12,-0.541,1.781,-4.161
1803,1,-5.543,3.104,-12.113
1803,2,-2.547,3.747,-9.337
1803,3,0.566,3.870,-2.504
1803,4,2.627,1.714,6.077
1803,5,1.927,1.728,11.887
1803,6,-0.854,1.415,14.176
1803,7,0.882,2.560,17.652
1803,8,1.426,3.125,17.276
1803,9,-1.133,1.934,10.067
1803,10,-1.420,4.166,4.38
1803,11,-2.010,1.755,-1.39
1803,12,-5.529,2.788,-9.149
1804,1,0.221,6.579,-6.349
1804,2,-2.650,2.726,-9.44
1804,3,-3.488,3.368,-6.558
1804,4,0.730,1.798,4.18
1804,5,1.010,2.069,10.97
1804,6,-0.664,2.017,14.366
1804,7,2.191,1.799,18.961
1804,8,0.280,2.383,16.13
1804,9,0.948,3.885,12.148
1804,10,0.257,1.655,6.057
1804,11,-2.623,4.491,-2.003
1804,12,-5.358,4.915,-8.978
1805,1,-1.314,1.959,-7.884
1805,2,-3.005,1.782,-9.795
1805,3,0.515,1.643,-2.555
1805,4,-1.020,2.601,2.43
1805,5,-1.053,2.421,8.907
1805,6,-1.984,2.689,13.046
1805,7,0.969,1.758,17.739
1805,8,1.005,1.927,16.855
1805,9,0.613,4.330,11.813
1805,10,-5.126,3.215,0.674
1805,11,-3.654,4.258,-3.034
1805,12,-0.132,1.493,-3.752
1806,1,2.035,3.387,-4.535
1806,2,-1.604,4.311,-8.394
1806,3,-1.409,1.950,-4.479
1806,4,-1.200,3.616,2.25
1806,5,0.585,2.254,10.545
1806,6,-2.996,1.393,12.034
1806,7,-1.894,1.814,14.876
1806,8,1.397,2.229,17.247
1806,9,2.468,4.803,13.668
1806,10,-1.475,2.315,4.325
1806,11,-1.092,2.668,-0.472
1806,12,2.053,2.782,-1.567
1807,1,-1.177,5.437,-7.747
1807,2,3.963,1.074,-2.827
1807,3,-0.651,3.629,-3.721
1807,4,-2.472,3.482,0.978
1807,5,-1.971,1.440,7.989
1807,6,-0.918,2.426,14.112
1807,7,0.216,1.320,16.986
1807,8,2.615,3.215,18.465
1807,9,-0.941,1.046,10.259
1807,10,-1.631,0.836,4.169
1807,11,0.537,1.807,1.157
1807,12,1.486,1.376,-2.134
1808,1,2.652,8.065,-3.918
1808,2,-0.718,2.155,-7.508
1808,3,-3.547,4.775,-6.617
1808,4,-3.036,2.125,0.414
1808,5,-0.385,3.254,9.575
1808,6,0.273,2.713,15.303
1808,7,0.294,2.827,17.064
1808,8,0.676,1.591,16.526
1808,9,1.338,2.827,12.538
1808,10,0.767,4.052,6.567
1808,11,-1.385,2.114,-0.765
1808,12,-6.000,3.030,-9.62
1809,1,-8.625,5.146,-15.195
1809,2,-2.947,4.227,-9.737
1809,3,-4.809,4.375,-7.879
1809,4,-3.314,4.479,0.136
1809,5,-0.396,2.931,9.564
1809,6,-0.176,1.853,14.854
1809,7,0.251,2.874,17.021
1809,8,1.367,1.916,17.217
1809,9,0.666,2.304,11.866
1809,10,-1.424,5.163,4.376
1809,11,-3.868,3.490,-3.248
1809,12,1.778,3.177,-1.842
1810,1,0.950,2.891,-5.62
1810,2,-0.331,4.265,-7.121
1810,3,-2.842,2.735,-5.912
1810,4,-3.572,1.832,-0.122
1810,5,-3.217,2.179,6.743
1810,6,-2.721,2.854,12.309
1810,7,-0.415,2.203,16.355
1810,8,-0.031,2.087,15.819
1810,9,-0.288,2.493,10.912
1810,10,-1.737,3.401,4.063
1810,11,-2.899,5.081,-2.279
1810,12,-0.031,4.320,-3.651
1811,1,-0.309,2.389,-6.879
1811,2,-0.887,3.589,-7.677
1811,3,2.973,5.380,-0.097
1811,4,-1.809,1.697,1.641
1811,5,1.278,1.525,11.238
1811,6,1.851,2.086,16.881
1811,7,1.149,2.646,17.919
1811,8,0.088,3.255,15.938
1811,9,-1.798,4.287,9.402
1811,10,-3.031,4.906,2.769
1811,11,-0.380,2.040,0.24
1811,12,1.439,4.214,-2.181
1812,1,-1.575,6.588,-8.145
1812,2,0.542,4.010,-6.248
1812,3,-1.238,2.613,-4.308
1812,4,-2.900,4.864,0.55
1812,5,-2.245,0.949,7.715
1812,6,-1.314,1.434,13.716
1812,7,-0.448,2.622,16.322
1812,8,1.703,1.971,17.553
1812,9,-2.373,5.893,8.827
1812,10,0.244,2.733,6.044
1812,11,-3.470,4.401,-2.85
1812,12,-6.433,5.431,-10.053
1813,1,-3.952,4.606,-10.522
1813,2,2.402,1.936,-4.388
1813,3,1.478,4.204,-1.592
1813,4,1.350,3.588,4.8
1813,5,-1.130,7.727,8.83
1813,6,-2.384,1.951,12.646
1813,7,1.529,2.627,18.299
1813,8,-0.431,1.542,15.419
1813,9,1.561,4.381,12.761
1813,10,-3.164,2.042,2.636
1813,11,1.583,2.413,2.203
1813,12,-1.437,3.881,-5.057
1814,1,-7.447,4.717,-14.017
1814,2,-3.647,2.643,-10.437
1814,3,-0.787,4.690,-3.857
1814,4,0.285,2.419,3.735
1814,5,-3.248,4.148,6.712
1814,6,-1.084,1.579,13.946
1814,7,2.374,4.186,19.144
1814,8,0.474,3.005,16.324
