Year,Month,Temperature Anomaly,UC,Temperature 
2010,4,2.099,0.126,8.359
2010,5,2.662,0.248,15.332
2010,6,1.999,0.297,8.259
2010,7,4.938,0.206,22.748
2010,8,4.085,0.229,20.955
2010,9,0.075,0.221,12.175
2010,10,-1.849,0.124,4.541
2010,11,3.651,0.133,4.631
2010,12,-3.281,0.136,-6.961
2011,1,3.189,0.177,-3.801
2011,2,-2.087,0.177,-8.087
2011,3,1.162,0.210,-0.388
2011,4,2.097,0.161,8.357
2011,5,1.130,0.226,13.8
2011,6,2.064,0.249,8.324
2011,7,2.582,0.281,20.392
2011,8,0.976,0.197,17.846
2011,9,1.458,0.228,13.558
2011,10,-0.082,0.252,6.308
2011,11,1.254,0.220,2.234
2011,12,4.858,0.191,1.178
2012,1,2.143,0.139,-4.847
2012,2,-4.900,0.162,-10.9
2012,3,2.788,0.212,1.238
2012,4,2.172,0.143,8.432
2012,5,2.199,0.241,14.869
2012,6,-0.456,0.260,5.804
2012,7,2.819,0.256,20.629
2012,8,0.681,0.280,17.551
2012,9,1.352,0.211,13.452
2012,10,0.661,0.144,7.051
2012,11,2.835,0.130,3.815
2012,12,-2.251,0.209,-5.931
2013,1,-0.111,0.180,-7.101
2013,2,4.143,0.201,-1.857
2013,3,-2.957,0.164,-4.507
2013,4,0.659,0.193,6.919
2013,5,3.976,0.229,16.646
2013,6,2.542,0.323,8.802
2013,7,0.710,0.224,18.52
2013,8,1.137,0.210,18.007
2013,9,-0.546,0.114,11.554
2013,10,1.556,0.152,7.946
2013,11,3.821,0.157,4.801
2013,12,3.537,0.223,-0.143
2014,1,0.139,0.207,-6.851
2014,2,5.329,0.220,-0.671
2014,3,6.728,0.287,5.178
2014,4,2.262,0.230,8.522
2014,5,2.013,0.228,14.683
2014,6,-0.975,0.357,5.285
2014,7,2.662,0.217,20.472
2014,8,1.584,0.306,18.454
2014,9,0.678,0.161,12.778
2014,10,-0.432,0.212,5.958
2014,11,0.232,0.199,1.212
2014,12,1.095,0.301,-2.585
2015,1,5.792,0.133,-1.198
2015,2,4.907,0.178,-1.093
2015,3,5.683,0.260,4.133
2015,4,0.940,0.345,7.2
2015,5,0.034,0.314,12.704
2015,6,0.268,0.316,6.528
2015,7,0.373,0.359,18.183
2015,8,2.792,0.275,19.662
2015,9,2.282,0.278,14.382
2015,10,-1.479,0.204,4.911
2015,11,2.490,0.146,3.47
2015,12,5.111,0.239,1.431
2016,1,-0.454,0.261,-7.444
2016,2,7.118,0.177,1.118
2016,3,3.628,0.220,2.078
2016,4,2.432,0.260,8.692
2016,5,2.068,0.220,14.738
2016,6,1.641,0.275,7.901
2016,7,1.995,0.290,19.805
2016,8,1.457,0.247,18.327
2016,9,1.599,0.195,13.699
2016,10,-1.384,0.247,5.006
2016,11,-0.929,0.207,0.051
2016,12,1.842,0.212,-1.838
2017,1,1.271,0.140,-5.719
2017,2,2.915,0.149,-3.085
2017,3,5.906,0.128,4.356
2017,4,0.162,0.190,6.422
2017,5,-0.061,0.238,12.609
2017,6,-0.231,0.248,6.029
2017,7,-0.175,0.222,17.635
2017,8,1.973,0.257,18.843
2017,9,1.650,0.270,13.75
2017,10,0.326,0.221,6.716
2017,11,1.694,0.151,2.674
2017,12,4.163,0.142,0.483
2018,1,4.231,0.146,-2.759
2018,2,-0.147,0.141,-6.147
2018,3,-1.001,0.265,-2.551
2018,4,4.305,0.202,10.565
2018,5,4.055,0.350,16.725
2018,6,0.937,0.261,7.197
2018,7,2.139,0.214,19.949
2018,8,2.741,0.366,19.611
2018,9,3.149,0.297,15.249
2018,10,1.839,0.257,8.229
2018,11,0.158,0.200,1.138
2018,12,1.608,0.131,-2.072
2019,1,1.724,0.120,-5.266
2019,2,6.328,0.148,0.328
2019,3,4.992,0.265,3.442
2019,4,2.180,0.268,8.44
2019,5,1.556,0.259,14.226
2019,6,4.194,0.293,10.454
2019,7,-0.468,0.165,17.342
2019,8,0.936,0.179,17.806
2019,9,0.857,0.201,12.957
2019,10,2.948,0.237,9.338
2019,11,3.221,0.184,4.201
2019,12,5.398,0.210,1.718
2020,1,7.942,0.107,0.952
2020,2,7.641,0.130,1.641
2020,3,5.361,0.222,3.811
2020,4,0.447,0.198,6.707
2020,5,-1.674,0.277,10.996
2020,6,3.120,0.334,9.38
2020,7,0.550,0.294,18.36
2020,8,1.887,0.226,18.757
2020,9,2.814,0.264,14.914
2020,10,3.912,0.185,10.302
2020,11,2.748,0.131,3.728
2020,12,2.475,0.201,-1.205
