Year,Month,TA,UC,T
1872,2,-1.697,1.878,-19.687
1872,3,-2.041,1.982,-10.561
1872,4,-2.340,1.554,-0.84
1872,5,-0.194,1.582,9.586
1872,6,-0.581,1.695,15.269
1872,7,0.117,1.927,17.807
1872,8,-0.688,2.303,15.232
1872,9,0.535,1.373,9.805
1872,10,-1.545,1.783,-1.125
1872,11,-0.750,1.624,-11.23
1872,12,-0.898,3.198,-19.828
1873,1,-3.258,1.604,-24.698
1873,2,2.959,2.422,-15.031
1873,3,-0.293,1.814,-8.813
1873,4,0.612,2.417,2.112
1873,5,-1.460,1.460,8.32
1873,6,-0.079,1.659,15.771
1873,7,1.127,1.589,18.817
1873,8,-0.525,1.572,15.395
1873,9,0.647,1.650,9.917
1873,10,0.910,1.763,1.33
1873,11,0.621,1.629,-9.859
1873,12,2.015,1.532,-16.915
1874,1,1.024,2.178,-20.416
1874,2,2.119,1.529,-15.871
1874,3,-0.345,1.393,-8.865
1874,4,2.561,1.269,4.061
1874,5,0.946,1.824,10.726
1874,6,0.626,1.875,16.476
1874,7,0.410,1.653,18.1
1874,8,-0.007,1.347,15.913
1874,9,1.802,1.284,11.072
1874,10,-0.862,2.074,-0.442
1874,11,0.636,1.363,-9.844
1874,12,-0.368,1.742,-19.298
1875,1,1.034,2.784,-20.406
1875,2,0.718,2.530,-17.272
1875,3,1.831,2.121,-6.689
1875,4,-0.370,1.245,1.13
1875,5,0.171,1.122,9.951
1875,6,1.378,1.445,17.228
1875,7,0.665,1.363,18.355
1875,8,-0.144,1.360,15.776
1875,9,-0.721,1.132,8.549
1875,10,-1.220,1.281,-0.8
1875,11,-3.168,2.646,-13.648
1875,12,1.131,1.743,-17.799
1876,1,-0.922,1.837,-22.362
1876,2,0.779,1.761,-17.211
1876,3,-0.082,1.951,-8.602
1876,4,1.488,1.818,2.988
1876,5,-0.140,1.595,9.64
1876,6,0.308,1.485,16.158
1876,7,1.334,1.668,19.024
1876,8,0.307,1.446,16.227
1876,9,-1.434,1.780,7.836
1876,10,1.236,1.417,1.656
1876,11,-1.173,1.658,-11.653
1876,12,-2.066,1.605,-20.996
1877,1,-2.546,2.345,-23.986
1877,2,-1.639,1.942,-19.629
1877,3,0.980,1.561,-7.54
1877,4,0.107,1.465,1.607
1877,5,-0.420,1.694,9.36
1877,6,1.566,2.635,17.416
1877,7,1.007,1.583,18.697
1877,8,1.123,2.029,17.043
1877,9,1.106,1.758,10.376
1877,10,-0.221,1.551,0.199
1877,11,-0.317,1.984,-10.797
1877,12,-4.656,2.562,-23.586
1878,1,-4.396,4.388,-25.836
1878,2,-0.195,2.747,-18.185
1878,3,3.646,1.924,-4.874
1878,4,0.892,1.564,2.392
