Year,Month,TA,UC,T
1786,6,-0.126,3.391,12.464
1786,7,0.396,3.387,15.346
1786,8,2.122,2.887,15.412
1786,9,0.797,2.055,8.697
1786,10,-0.955,4.162,0.835
1786,11,-3.930,2.789,-7.7
1786,12,-2.710,1.736,-11.13
1787,1,1.873,7.275,-9.237
1787,2,2.160,4.500,-9.11
1787,3,0.471,3.683,-6.129
1787,4,-0.828,2.972,-1.378
1787,5,0.556,1.811,6.896
1787,6,1.264,2.109,13.854
1787,7,-0.279,3.356,14.671
1787,8,-1.055,1.860,12.235
1787,9,-1.197,2.706,6.703
1787,10,1.128,3.198,2.918
1787,11,-2.711,4.894,-6.481
1787,12,-3.752,3.589,-12.172
1788,1,-0.818,5.212,-11.928
1788,2,-1.474,5.142,-12.744
1788,3,-3.368,3.861,-9.968
1788,4,1.732,4.350,1.182
1788,5,-0.613,2.577,5.727
1788,6,0.764,2.244,13.354
1788,7,2.537,4.143,17.487
1788,8,0.232,3.012,13.522
1788,9,1.237,3.245,9.137
1788,10,-1.795,3.916,-0.005
1788,11,-0.910,3.560,-4.68
1788,12,-8.863,4.881,-17.283
1789,1,-3.193,4.141,-14.303
1789,2,-0.692,2.295,-11.962
1789,3,-5.945,5.221,-12.545
1789,4,-1.197,2.540,-1.747
1789,5,0.600,4.834,6.94
1789,6,1.668,2.124,14.258
1789,7,2.906,3.179,17.856
1789,8,2.174,2.094,15.464
1789,9,1.418,2.284,9.318
1789,10,1.625,2.787,3.415
1789,11,0.925,4.349,-2.845
1789,12,3.514,3.642,-4.906
1790,1,2.683,3.143,-8.427
1790,2,3.230,3.400,-8.04
1790,3,2.955,3.135,-3.645
1790,4,-2.626,2.202,-3.176
1790,5,0.669,4.474,7.009
1790,6,-1.137,2.495,11.453
1790,7,-2.008,2.456,12.942
1790,8,-1.339,2.149,11.951
1790,9,-1.292,2.319,6.608
1790,10,-1.589,2.452,0.201
1790,11,-1.344,2.536,-5.114
1790,12,1.287,6.705,-7.133
1791,1,5.115,5.638,-5.995
1791,2,3.977,2.977,-7.293
1791,3,2.438,3.235,-4.162
1791,4,0.488,2.574,-0.062
1791,5,-1.329,2.017,5.011
1791,6,-0.519,3.501,12.071
1791,7,0.783,2.436,15.733
1791,8,0.253,2.094,13.543
1791,9,-0.971,2.411,6.929
1791,10,-1.655,2.290,0.135
1791,11,-0.759,3.455,-4.529
1791,12,0.329,2.718,-8.091
1792,1,-3.545,2.956,-14.655
1792,2,-1.238,5.108,-12.508
1792,3,-1.163,2.894,-7.763
1792,4,0.632,2.256,0.082
1792,5,0.248,2.306,6.588
1792,6,0.622,2.255,13.212
1792,7,2.019,3.837,16.969
1792,8,-1.079,3.296,12.211
1792,9,1.130,2.784,9.03
1792,10,-2.082,2.507,-0.292
1792,11,0.915,2.510,-2.855
1792,12,1.059,2.734,-7.361
1793,1,0.191,2.759,-10.919
1793,2,2.757,2.489,-8.513
1793,3,1.397,2.479,-5.203
1793,4,1.125,2.808,0.575
1793,5,0.475,2.269,6.815
1793,6,0.196,3.823,12.786
1793,7,0.269,3.657,15.219
1793,8,-0.048,3.853,13.242
1793,9,-0.874,3.588,7.026
1793,10,-0.133,3.388,1.657
1793,11,-0.707,5.313,-4.477
1793,12,-3.597,3.613,-12.017
1794,1,2.175,3.910,-8.935
1794,2,1.687,5.197,-9.583
1794,3,3.799,2.808,-2.801
1794,4,2.685,3.597,2.135
1794,5,1.513,3.119,7.853
1794,6,-0.072,3.825,12.518
1794,7,0.034,5.325,14.984
1794,8,0.005,2.868,13.295
1794,9,-0.315,2.275,7.585
1794,10,1.166,2.431,2.956
1794,11,-0.317,3.358,-4.087
1794,12,0.698,4.133,-7.722
1795,1,-0.778,2.843,-11.888
1795,2,-0.766,4.248,-12.036
1795,3,-2.766,2.343,-9.366
1795,4,1.262,3.800,0.712
1795,5,-0.923,3.863,5.417
1795,6,-0.728,3.511,11.862
1795,7,0.029,2.571,14.979
1795,8,-0.479,3.129,12.811
1795,9,0.161,2.762,8.061
1795,10,-1.028,3.685,0.762
1795,11,-0.126,3.359,-3.896
1795,12,-2.008,4.333,-10.428
1796,1,2.459,3.438,-8.651
1796,2,1.639,3.675,-9.631
1796,3,-1.369,3.406,-7.969
1796,4,0.708,2.778,0.158
1796,5,0.065,2.121,6.405
1796,6,0.543,3.848,13.133
1796,7,0.903,2.628,15.853
1796,8,0.809,4.591,14.099
1796,9,-0.717,4.275,7.183
1796,10,0.487,2.349,2.277
1796,11,-0.535,3.385,-4.305
1796,12,-3.532,4.654,-11.952
1797,1,2.928,6.073,-8.182
1797,2,7.924,4.527,-3.346
1797,3,1.730,4.903,-4.87
1797,4,0.233,6.113,-0.317
1797,5,-0.940,4.569,5.4
1797,6,0.025,3.094,12.615
1797,7,-0.183,3.092,14.767
1797,8,-0.068,5.214,13.222
1797,9,1.656,4.171,9.556
1797,10,0.124,2.373,1.914
1797,11,-1.725,2.939,-5.495
1797,12,0.706,2.470,-7.714
1798,1,1.206,2.835,-9.904
1798,2,2.094,3.531,-9.176
1798,3,0.572,3.268,-6.028
1798,4,0.606,2.354,0.056
1798,5,2.462,3.349,8.802
